file_path,dog_name,label,duration
data/raw/Mescalina 2015/COPO/S/00010817_50_24.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/00005603_28_5.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00006848_31_45.wav,COPO,S,3.12
data/raw/Mescalina 2015/COPO/S/00006253_10_45.wav,COPO,S,2.04
data/raw/Mescalina 2015/COPO/S/00008617_18_20.wav,COPO,S,1.35
data/raw/Mescalina 2015/COPO/S/00007438_21_27.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00007802_43_34.wav,COPO,S,1.44
data/raw/Mescalina 2015/COPO/S/00011596_22_8.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00009479_31_6.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/00008147_3_50_1.wav,COPO,S,2.352125
data/raw/Mescalina 2015/COPO/S/00008580_17_24.wav,COPO,S,1.1
data/raw/Mescalina 2015/COPO/S/0001086_3_24.wav,COPO,S,2.04
data/raw/Mescalina 2015/COPO/S/00008548_16_13.wav,COPO,S,1.55
data/raw/Mescalina 2015/COPO/S/00001582_38_28.wav,COPO,S,0.84
data/raw/Mescalina 2015/COPO/S/00007121_9_24.wav,COPO,S,1.52
data/raw/Mescalina 2015/COPO/S/0001135_00_49.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/0000091_3_5.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00006383_14_58.wav,COPO,S,1.64
data/raw/Mescalina 2015/COPO/S/00011861_27_37.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00008577_17_21.wav,COPO,S,2.75
data/raw/Mescalina 2015/COPO/S/00002214_29_7.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/000081035_31_23.wav,COPO,S,2.4
data/raw/Mescalina 2015/COPO/S/0000259_20_0.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00006915_36_19.wav,COPO,S,2.84
data/raw/Mescalina 2015/COPO/S/00008696_21_29.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00011597_22_8.wav,COPO,S,1.28
data/raw/Mescalina 2015/COPO/S/000041048_32_2.wav,COPO,S,3.35
data/raw/Mescalina 2015/COPO/S/000041855_52_14.wav,COPO,S,2.5
data/raw/Mescalina 2015/COPO/S/00009137_8_51.wav,COPO,S,7.68
data/raw/Mescalina 2015/COPO/S/000041562_45_26.wav,COPO,S,2.55
data/raw/Mescalina 2015/COPO/S/0000620_3_4.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/00004869_24_57.wav,COPO,S,1.2
data/raw/Mescalina 2015/COPO/S/00009325_22_2.wav,COPO,S,1.16
data/raw/Mescalina 2015/COPO/S/000111462_39_17.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/0000571_2_16.wav,COPO,S,1.2
data/raw/Mescalina 2015/COPO/S/00008215_6_18.wav,COPO,S,1.75
data/raw/Mescalina 2015/COPO/S/00004677_19_23.wav,COPO,S,1.7
data/raw/Mescalina 2015/COPO/S/00005473_22_14.wav,COPO,S,2.76
data/raw/Mescalina 2015/COPO/S/00001430_32_50.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00009393_27_51.wav,COPO,S,1.8
data/raw/Mescalina 2015/COPO/S/00007353_19_20.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00006109_6_34.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/000041310_38_48.wav,COPO,S,1.15
data/raw/Mescalina 2015/COPO/S/00002164_25_38.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/000041435_42_20.wav,COPO,S,1.2
data/raw/Mescalina 2015/COPO/S/00007697_40_27.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00010689_41_26.wav,COPO,S,5.6
data/raw/Mescalina 2015/COPO/S/00003259_9_6.wav,COPO,S,1.52
data/raw/Mescalina 2015/COPO/S/00003396_13_0.wav,COPO,S,1.12
data/raw/Mescalina 2015/COPO/S/00004731_21_18_2.wav,COPO,S,0.66525
data/raw/Mescalina 2015/COPO/S/000081255_38_11.wav,COPO,S,0.7
data/raw/Mescalina 2015/COPO/S/00011430_13_47.wav,COPO,S,4.72
data/raw/Mescalina 2015/COPO/S/000081757_51_36.wav,COPO,S,3.0
data/raw/Mescalina 2015/COPO/S/00006266_11_10.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00003232_8_25.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/000081649_48_22.wav,COPO,S,1.1
data/raw/Mescalina 2015/COPO/S/000041429_42_10.wav,COPO,S,1.75
data/raw/Mescalina 2015/COPO/S/00001186_10_12.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/000031293_46_41.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/0000066_1_50.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00006960_39_20.wav,COPO,S,0.84
data/raw/Mescalina 2015/COPO/S/00010726_43_55.wav,COPO,S,1.44
data/raw/Mescalina 2015/COPO/S/00008544_16_9.wav,COPO,S,0.7
data/raw/Mescalina 2015/COPO/S/00004203_5_5.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00006559_19_36.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00009253_17_18.wav,COPO,S,30.12
data/raw/Mescalina 2015/COPO/S/0000967_5_8.wav,COPO,S,3.56
data/raw/Mescalina 2015/COPO/S/00008845_25_5.wav,COPO,S,0.65
data/raw/Mescalina 2015/COPO/S/00000127_3_38.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00008820_24_25.wav,COPO,S,0.9
data/raw/Mescalina 2015/COPO/S/00011408_12_39.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00006635_22_47.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00008221_6_32.wav,COPO,S,2.5
data/raw/Mescalina 2015/COPO/S/00005925_51_47.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00006695_24_56.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00008307_8_55.wav,COPO,S,1.1
data/raw/Mescalina 2015/COPO/S/00011225_7_40.wav,COPO,S,5.4
data/raw/Mescalina 2015/COPO/S/00001302_27_5.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00005617_28_33.wav,COPO,S,1.24
data/raw/Mescalina 2015/COPO/S/00002661_48_1.wav,COPO,S,0.48
data/raw/Mescalina 2015/COPO/S/00003389_12_45.wav,COPO,S,1.28
data/raw/Mescalina 2015/COPO/S/00003536_18_26.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/0000622_3_10.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00008774_23_18.wav,COPO,S,2.6
data/raw/Mescalina 2015/COPO/S/00011798_26_24.wav,COPO,S,1.04
data/raw/Mescalina 2015/COPO/S/0001041_1_30.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00006477_17_34.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00002571_45_49.wav,COPO,S,0.96
data/raw/Mescalina 2015/COPO/S/00004910_26_8.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00006200_9_13.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00009668_50_44.wav,COPO,S,4.96
data/raw/Mescalina 2015/COPO/S/00008545_16_10.wav,COPO,S,2.0
data/raw/Mescalina 2015/COPO/S/0000362_1_54.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/000031172_36_34.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00001155_8_2.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/000111395_37_33.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/0000975_5_52.wav,COPO,S,11.36
data/raw/Mescalina 2015/COPO/S/0000377_2_9.wav,COPO,S,5.0
data/raw/Mescalina 2015/COPO/S/00009516_34_46.wav,COPO,S,1.44
data/raw/Mescalina 2015/COPO/S/00001303_27_5.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/000031035_30_36.wav,COPO,S,1.24
data/raw/Mescalina 2015/COPO/S/00003497_17_22.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/00003907_27_40.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/0000974_5_46.wav,COPO,S,6.6
data/raw/Mescalina 2015/COPO/S/00005803_47_28.wav,COPO,S,5.0
data/raw/Mescalina 2015/COPO/S/00001594_38_43.wav,COPO,S,2.36
data/raw/Mescalina 2015/COPO/S/000031329_48_9.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00008140_3_37.wav,COPO,S,1.1
data/raw/Mescalina 2015/COPO/S/00004911_26_8.wav,COPO,S,0.65
data/raw/Mescalina 2015/COPO/S/00004942_27_8.wav,COPO,S,2.9
data/raw/Mescalina 2015/COPO/S/00001562_37_48.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00008554_16_23.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/00007404_20_35.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00007607_32_20.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/00010411_23_3.wav,COPO,S,2.36
data/raw/Mescalina 2015/COPO/S/000031371_49_18.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00004622_17_38.wav,COPO,S,2.5
data/raw/Mescalina 2015/COPO/S/000071070_50_28.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00004498_12_52.wav,COPO,S,0.7
data/raw/Mescalina 2015/COPO/S/00003696_22_18.wav,COPO,S,1.12
data/raw/Mescalina 2015/COPO/S/00010509_31_13.wav,COPO,S,13.76
data/raw/Mescalina 2015/COPO/S/000041470_43_12.wav,COPO,S,0.75
data/raw/Mescalina 2015/COPO/S/000111238_34_43.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00007746_41_55.wav,COPO,S,1.16
data/raw/Mescalina 2015/COPO/S/00009334_23_1.wav,COPO,S,7.6
data/raw/Mescalina 2015/COPO/S/00011635_22_49.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00004791_22_55_3.wav,COPO,S,0.4881875
data/raw/Mescalina 2015/COPO/S/000111353_36_33.wav,COPO,S,1.4
data/raw/Mescalina 2015/COPO/S/000041636_47_11.wav,COPO,S,0.85
data/raw/Mescalina 2015/COPO/S/000081610_47_19.wav,COPO,S,5.25
data/raw/Mescalina 2015/COPO/S/00002489_42_57.wav,COPO,S,1.2
data/raw/Mescalina 2015/COPO/S/00011385_12_18.wav,COPO,S,0.92
data/raw/Mescalina 2015/COPO/S/00005702_32_58_1.wav,COPO,S,3.4208125
data/raw/Mescalina 2015/COPO/S/00009605_42_58.wav,COPO,S,27.28
data/raw/Mescalina 2015/COPO/S/00000855_51_55.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/000041154_34_44.wav,COPO,S,1.75
data/raw/Mescalina 2015/COPO/S/000031483_51_43.wav,COPO,S,1.36
data/raw/Mescalina 2015/COPO/S/00006649_23_28.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00009285_19_25.wav,COPO,S,1.84
data/raw/Mescalina 2015/COPO/S/00000358_18_58.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/000081562_46_2.wav,COPO,S,2.4
data/raw/Mescalina 2015/COPO/S/00008598_17_50.wav,COPO,S,0.95
data/raw/Mescalina 2015/COPO/S/0000540_00_59.wav,COPO,S,1.84
data/raw/Mescalina 2015/COPO/S/00004420_10_53.wav,COPO,S,1.7
data/raw/Mescalina 2015/COPO/S/00007633_32_56.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/000041502_43_58.wav,COPO,S,0.85
data/raw/Mescalina 2015/COPO/S/00010336_17_13.wav,COPO,S,1.04
data/raw/Mescalina 2015/COPO/S/000081057_32_12.wav,COPO,S,1.6
data/raw/Mescalina 2015/COPO/S/00005312_16_0.wav,COPO,S,2.0
data/raw/Mescalina 2015/COPO/S/00006320_12_55.wav,COPO,S,0.96
data/raw/Mescalina 2015/COPO/S/00010740_44_44.wav,COPO,S,5.8
data/raw/Mescalina 2015/COPO/S/00002759_50_33.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00010733_44_17.wav,COPO,S,1.96
data/raw/Mescalina 2015/COPO/S/000061121_51_52.wav,COPO,S,7.28
data/raw/Mescalina 2015/COPO/S/000111146_33_6.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00002188_26_38.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/00006859_32_26.wav,COPO,S,0.96
data/raw/Mescalina 2015/COPO/S/00001357_29_17.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00001444_33_7.wav,COPO,S,0.92
data/raw/Mescalina 2015/COPO/S/00000215_10_38.wav,COPO,S,0.88
data/raw/Mescalina 2015/COPO/S/000081056_32_8.wav,COPO,S,3.55
data/raw/Mescalina 2015/COPO/S/00001220_15_2.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/000111292_35_28.wav,COPO,S,1.72
data/raw/Mescalina 2015/COPO/S/00002738_49_52.wav,COPO,S,1.32
data/raw/Mescalina 2015/COPO/S/00006580_20_36.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00007133_10_6.wav,COPO,S,3.04
data/raw/Mescalina 2015/COPO/S/000041131_33_49.wav,COPO,S,1.4
data/raw/Mescalina 2015/COPO/S/00007905_46_26.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00004909_26_7.wav,COPO,S,0.65
data/raw/Mescalina 2015/COPO/S/000041394_41_2.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00003351_11_33.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00005631_28_56.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/000041076_32_42.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/00007369_19_49.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00000865_52_36.wav,COPO,S,1.12
data/raw/Mescalina 2015/COPO/S/00010384_20_31.wav,COPO,S,4.28
data/raw/Mescalina 2015/COPO/S/000071028_49_28.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00010687_41_11.wav,COPO,S,8.56
data/raw/Mescalina 2015/COPO/S/00002437_41_39.wav,COPO,S,0.84
data/raw/Mescalina 2015/COPO/S/000111678_44_29.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00007563_30_31.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00006871_32_48.wav,COPO,S,0.92
data/raw/Mescalina 2015/COPO/S/00005376_18_16.wav,COPO,S,1.2
data/raw/Mescalina 2015/COPO/S/000111260_35_0.wav,COPO,S,1.08
data/raw/Mescalina 2015/COPO/S/000041792_50_53.wav,COPO,S,0.75
data/raw/Mescalina 2015/COPO/S/00009362_25_42.wav,COPO,S,4.56
data/raw/Mescalina 2015/COPO/S/00009550_36_39.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/000041041_31_45.wav,COPO,S,2.7
data/raw/Mescalina 2015/COPO/S/00008383_11_13.wav,COPO,S,0.75
data/raw/Mescalina 2015/COPO/S/0000534_00_46.wav,COPO,S,2.32
data/raw/Mescalina 2015/COPO/S/00000172_6_19.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00010154_8_15.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/000041395_41_2.wav,COPO,S,0.7
data/raw/Mescalina 2015/COPO/S/00009538_36_16.wav,COPO,S,2.84
data/raw/Mescalina 2015/COPO/S/00001366_30_6.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00011592_22_2.wav,COPO,S,1.04
data/raw/Mescalina 2015/COPO/S/00006420_15_50.wav,COPO,S,1.44
data/raw/Mescalina 2015/COPO/S/00009483_31_41.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00007485_22_41.wav,COPO,S,1.56
data/raw/Mescalina 2015/COPO/S/000041159_34_53.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/00008997_30_9.wav,COPO,S,1.75
data/raw/Mescalina 2015/COPO/S/00002827_52_13.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00003546_18_41.wav,COPO,S,2.96
data/raw/Mescalina 2015/COPO/S/00003858_26_17.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/00006147_7_39.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/0000031_00_58.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00010189_9_30.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00007465_22_6.wav,COPO,S,1.08
data/raw/Mescalina 2015/COPO/S/000111414_38_23.wav,COPO,S,1.24
data/raw/Mescalina 2015/COPO/S/00002710_49_14.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00010270_14_4.wav,COPO,S,1.36
data/raw/Mescalina 2015/COPO/S/00010451_27_10.wav,COPO,S,1.12
data/raw/Mescalina 2015/COPO/S/00006590_21_4.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00011500_15_46.wav,COPO,S,8.92
data/raw/Mescalina 2015/COPO/S/0000574_2_20.wav,COPO,S,1.64
data/raw/Mescalina 2015/COPO/S/00010725_43_49.wav,COPO,S,5.96
data/raw/Mescalina 2015/COPO/S/00001210_13_49.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00000722_43_37.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00002324_37_4.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00000117_3_30.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00011641_22_56.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00008838_24_51.wav,COPO,S,1.15
data/raw/Mescalina 2015/COPO/S/00008486_14_20.wav,COPO,S,1.75
data/raw/Mescalina 2015/COPO/S/00003189_5_50.wav,COPO,S,3.08
data/raw/Mescalina 2015/COPO/S/0000014_00_21.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00003155_4_49.wav,COPO,S,1.32
data/raw/Mescalina 2015/COPO/S/00007464_22_6.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/000081636_48_6.wav,COPO,S,0.75
data/raw/Mescalina 2015/COPO/S/00011783_26_7.wav,COPO,S,0.84
data/raw/Mescalina 2015/COPO/S/00011818_26_43.wav,COPO,S,1.2
data/raw/Mescalina 2015/COPO/S/000031506_52_3.wav,COPO,S,2.36
data/raw/Mescalina 2015/COPO/S/0000254_14_34.wav,COPO,S,1.24
data/raw/Mescalina 2015/COPO/S/00006997_42_50.wav,COPO,S,9.84
data/raw/Mescalina 2015/COPO/S/00006619_22_8.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00000233_11_21.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/0000985_6_43.wav,COPO,S,1.12
data/raw/Mescalina 2015/COPO/S/00010454_27_23.wav,COPO,S,3.0
data/raw/Mescalina 2015/COPO/S/00009138_8_58.wav,COPO,S,1.88
data/raw/Mescalina 2015/COPO/S/000111485_39_42.wav,COPO,S,1.44
data/raw/Mescalina 2015/COPO/S/0000346_1_21.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/000041068_32_31.wav,COPO,S,0.95
data/raw/Mescalina 2015/COPO/S/00006893_33_52.wav,COPO,S,1.92
data/raw/Mescalina 2015/COPO/S/00009245_16_33.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00009375_26_27.wav,COPO,S,3.32
data/raw/Mescalina 2015/COPO/S/000031528_52_34.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00010324_16_40.wav,COPO,S,5.72
data/raw/Mescalina 2015/COPO/S/00006258_10_55.wav,COPO,S,1.88
data/raw/Mescalina 2015/COPO/S/000051_00_6.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/00002514_44_19.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00007638_33_5.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/000081637_48_6.wav,COPO,S,1.8
data/raw/Mescalina 2015/COPO/S/000041134_33_52.wav,COPO,S,2.95
data/raw/Mescalina 2015/COPO/S/0000318_00_32.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00004871_25_1.wav,COPO,S,1.7
data/raw/Mescalina 2015/COPO/S/0000551_1_38.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00009296_19_41.wav,COPO,S,4.24
data/raw/Mescalina 2015/COPO/S/00007674_39_8_1.wav,COPO,S,4.2706875
data/raw/Mescalina 2015/COPO/S/00006281_11_45.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/000111005_30_23.wav,COPO,S,1.12
data/raw/Mescalina 2015/COPO/S/00006519_18_37.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00010596_34_35.wav,COPO,S,2.44
data/raw/Mescalina 2015/COPO/S/00006688_24_39.wav,COPO,S,1.56
data/raw/Mescalina 2015/COPO/S/00008106_2_42.wav,COPO,S,1.4
data/raw/Mescalina 2015/COPO/S/00004986_29_34.wav,COPO,S,0.65
data/raw/Mescalina 2015/COPO/S/00011837_27_8.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/0000293_22_16.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/000041256_37_25.wav,COPO,S,0.95
data/raw/Mescalina 2015/COPO/S/00005827_48_9.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/000081271_38_37.wav,COPO,S,0.7
data/raw/Mescalina 2015/COPO/S/00004504_13_7.wav,COPO,S,0.95
data/raw/Mescalina 2015/COPO/S/00010805_48_57.wav,COPO,S,3.4
data/raw/Mescalina 2015/COPO/S/00007497_23_5_1.wav,COPO,S,40.3145
data/raw/Mescalina 2015/COPO/S/000071154_52_59.wav,COPO,S,1.96
data/raw/Mescalina 2015/COPO/S/0000630_3_20.wav,COPO,S,1.64
data/raw/Mescalina 2015/COPO/S/00003581_19_36.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00005270_14_43.wav,COPO,S,0.88
data/raw/Mescalina 2015/COPO/S/00001176_8_44.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00001223_18_46.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00000179_6_26.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00001812_48_56.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/000069_2_39.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/0000430_00_50.wav,COPO,S,2.15
data/raw/Mescalina 2015/COPO/S/00005495_23_7.wav,COPO,S,5.08
data/raw/Mescalina 2015/COPO/S/00007417_20_51.wav,COPO,S,2.12
data/raw/Mescalina 2015/COPO/S/00003422_13_41.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00005826_48_9.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00006212_9_37.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00008357_10_8.wav,COPO,S,1.1
data/raw/Mescalina 2015/COPO/S/00008402_11_46.wav,COPO,S,3.1
data/raw/Mescalina 2015/COPO/S/00000346_18_17.wav,COPO,S,1.52
data/raw/Mescalina 2015/COPO/S/000081290_38_59.wav,COPO,S,0.75
data/raw/Mescalina 2015/COPO/S/00011391_12_24.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00004381_9_46.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/000061044_48_25.wav,COPO,S,1.92
data/raw/Mescalina 2015/COPO/S/00011351_11_26.wav,COPO,S,3.04
data/raw/Mescalina 2015/COPO/S/00011759_25_45.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00003348_11_24.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00008201_5_34.wav,COPO,S,1.45
data/raw/Mescalina 2015/COPO/S/00010151_8_8.wav,COPO,S,4.72
data/raw/Mescalina 2015/COPO/S/000071056_50_3.wav,COPO,S,1.28
data/raw/Mescalina 2015/COPO/S/0000478_2_3.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/000071004_48_56.wav,COPO,S,0.84
data/raw/Mescalina 2015/COPO/S/000031108_33_38.wav,COPO,S,1.8
data/raw/Mescalina 2015/COPO/S/00003939_28_28.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/000081153_35_19.wav,COPO,S,2.0
data/raw/Mescalina 2015/COPO/S/00000381_20_30.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/000031086_32_33.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00005680_31_20.wav,COPO,S,18.6
data/raw/Mescalina 2015/COPO/S/00003458_15_8.wav,COPO,S,1.44
data/raw/Mescalina 2015/COPO/S/00006710_25_59.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/00004536_14_26.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00006937_37_50.wav,COPO,S,1.32
data/raw/Mescalina 2015/COPO/S/000031412_50_36.wav,COPO,S,0.6
data/raw/Mescalina 2015/COPO/S/00008933_28_13.wav,COPO,S,0.95
data/raw/Mescalina 2015/COPO/S/000031454_51_18.wav,COPO,S,0.8
data/raw/Mescalina 2015/COPO/S/00008815_24_18.wav,COPO,S,1.7
data/raw/Mescalina 2015/COPO/S/000111526_40_24.wav,COPO,S,3.8
data/raw/Mescalina 2015/COPO/S/00007597_31_54.wav,COPO,S,0.52
data/raw/Mescalina 2015/COPO/S/000041723_49_19.wav,COPO,S,1.1
data/raw/Mescalina 2015/COPO/S/00005290_15_32.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/000061069_50_19.wav,COPO,S,1.0
data/raw/Mescalina 2015/COPO/S/00003980_29_4.wav,COPO,S,0.68
data/raw/Mescalina 2015/COPO/S/00001265_22_29.wav,COPO,S,1.04
data/raw/Mescalina 2015/COPO/S/000071088_50_51.wav,COPO,S,1.56
data/raw/Mescalina 2015/COPO/S/000081476_43_44.wav,COPO,S,0.9
data/raw/Mescalina 2015/COPO/S/00005190_11_19.wav,COPO,S,2.16
data/raw/Mescalina 2015/COPO/S/00011793_26_20.wav,COPO,S,0.84
data/raw/Mescalina 2015/COPO/S/00008231_6_51.wav,COPO,S,1.55
data/raw/Mescalina 2015/COPO/S/00006300_12_23.wav,COPO,S,0.72
data/raw/Mescalina 2015/COPO/S/000061036_47_44.wav,COPO,S,4.76
data/raw/Mescalina 2015/COPO/S/000031332_48_11.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00008159_4_13_1.wav,COPO,S,0.5643125
data/raw/Mescalina 2015/COPO/S/00001775_46_49.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/000111702_44_53.wav,COPO,S,0.56
data/raw/Mescalina 2015/COPO/S/00004238_5_56.wav,COPO,S,0.9
data/raw/Mescalina 2015/COPO/S/00010493_30_18.wav,COPO,S,0.64
data/raw/Mescalina 2015/COPO/S/00001804_48_15.wav,COPO,S,0.76
data/raw/Mescalina 2015/COPO/S/00008975_29_29.wav,COPO,S,1.85
data/raw/Mescalina 2015/COPO/S/00008715_21_49.wav,COPO,S,1.15
data/raw/Mescalina 2015/COPO/S/00005772_46_31.wav,COPO,S,1.52
